n_bbox_width,n_bbox_height
0.12365591397849462,0.2757255936675462
0.3215767634854772,0.5588235294117647
0.4139941690962099,0.12418300653594772
0.21465295629820053,0.2049808429118774
0.37549019607843137,0.3658227848101266
0.33031088082901555,0.29952830188679247
0.07635009310986965,0.39198855507868385
0.22332506203473945,0.18423973362930077
0.4898876404494382,0.3031716417910448
0.2032520325203252,0.1915204678362573
0.5302806499261448,0.309462915601023
0.12832929782082325,0.5581395348837209
0.40726817042606517,0.10543478260869565
0.5455801104972375,0.409967845659164
0.1149584487534626,0.3671875
0.12403100775193798,0.3026315789473684
0.5683836589698046,0.27428057553956836
0.5366528354080221,0.5273224043715847
0.10978835978835978,0.16302952503209242
0.21831735889243875,0.13820078226857888
0.282994923857868,0.3716216216216216
0.3019867549668874,0.15993537964458804
0.14554794520547945,0.638996138996139
0.36138079827400216,0.4143835616438356
0.3028237585199611,0.40077821011673154
0.4122905027932961,0.3445491251682369
0.0958904109589041,0.24485373781148428
0.2664756446991404,0.062154696132596686
0.2867231638418079,0.18993135011441648
0.13991769547325103,0.5404255319148936
0.19160997732426305,0.21024734982332155
0.34846625766871164,0.3285917496443812
0.23934837092731828,0.25656877897990726
0.2903225806451613,0.17483443708609273
0.16129032258064516,0.08565310492505353
0.4315304948216341,0.27015057573073514
0.19225967540574282,0.28498727735368956
0.12895377128953772,0.36538461538461536
0.43734939759036146,0.676595744680851
0.5574324324324325,0.2727272727272727
0.12655086848635236,0.25645933014354066
0.4915572232645403,0.3326271186440678
0.2524271844660194,0.5684931506849316
0.0919175911251981,0.3786163522012579
0.0656,0.49715099715099714
0.2396551724137931,0.34699714013346045
0.5145161290322581,0.20221606648199447
0.11666666666666667,0.1452894438138479
0.5263975155279503,0.2795138888888889
0.24470134874759153,0.3610503282275711
0.43133462282398455,0.2603092783505155
0.15728900255754474,0.3408476104598738
0.23066298342541436,0.21138211382113822
0.39659367396593675,0.3686176836861768
0.187434554973822,0.3833902161547213
0.4540612516644474,0.31305903398926654
0.6004098360655737,0.5451559934318555
0.2663230240549828,0.5384615384615384
0.3123425692695214,0.37623762376237624
0.6624472573839663,0.25718608169440244
0.21745788667687596,0.2196319018404908
0.0784313725490196,0.44871794871794873
0.17150395778364116,0.472636815920398
0.14006514657980457,0.35906040268456374
0.23344191096634093,0.25606060606060604
0.3962025316455696,0.48698884758364314
0.3549222797927461,0.27358490566037735
0.26551226551226553,0.8108108108108109
0.12693498452012383,0.58298755186722
0.4485549132947977,0.5797872340425532
0.22156398104265404,0.35357917570498915
0.1375886524822695,0.27671232876712326
0.31064237775647174,0.36637390213299875
0.279045643153527,0.2566793893129771
0.3138435081685297,0.2992592592592593
0.5628654970760234,0.20304568527918782
0.24923076923076923,0.42424242424242425
0.2401883830455259,0.3555992141453831
0.09578947368421052,0.4115702479338843
0.33679245283018866,0.4737609329446064
0.2732919254658385,0.49897750511247446
0.45982694684796044,0.38283828382838286
0.11612021857923498,0.19242902208201892
0.6821705426356589,0.06241699867197875
0.4419047619047619,0.5052447552447552
0.45294117647058824,0.1279826464208243
0.3101391650099404,0.4128113879003559
0.11394302848575712,0.17772778402699663
0.29027355623100304,0.4270833333333333
0.09433962264150944,0.4126126126126126
0.21506442021803765,0.4832298136645963
0.20404984423676012,0.25273010920436817
0.3141091658084449,0.33291457286432163
0.27258320126782887,0.7134146341463414
0.5963718820861678,0.4090909090909091
0.08543263964950712,0.08333333333333333
0.3577052868391451,0.5319148936170213
0.1647982062780269,0.19480519480519481
0.38315217391304346,0.5667215815485996
0.39278131634819535,0.17519685039370078
0.15208333333333332,0.4452887537993921
0.5783132530120482,0.3977389516957862
0.46766917293233085,0.2606060606060606
0.5309597523219814,0.4588235294117647
0.43413729128014844,0.4975609756097561
0.3962558502340094,0.47654784240150094
0.3791907514450867,0.3261494252873563
0.37083333333333335,0.07554417413572344
0.31094049904030713,0.22587268993839835
0.6125211505922166,0.1467065868263473
0.7632398753894081,0.23067484662576687
0.40418118466898956,0.3190428713858425
0.39412484700122397,0.51434034416826
0.36666666666666664,0.44642857142857145
0.4574468085106383,0.22809278350515463
0.21129943502824858,0.1132404181184669
0.35469107551487417,0.41423948220064727
0.07883211678832117,0.31170108161258603
0.2892209178228389,0.4262295081967213
0.4668335419274093,0.44188861985472155
0.2468944099378882,0.2503725782414307
0.3771043771043771,0.3935018050541516
0.2046875,0.40588235294117647
0.6519524617996605,0.15459610027855153
0.17297979797979798,0.46707317073170734
0.3404761904761905,0.33653846153846156
0.30200501253132833,0.2145214521452145
0.17451205510907003,0.2937853107344633
0.3085250338294993,0.4517766497461929
0.3479923518164436,0.365625
0.36891679748822603,0.15368852459016394
0.4393491124260355,0.09777777777777778
0.10798816568047337,0.41754385964912283
0.4143884892086331,0.12534818941504178
0.28,0.5280898876404494
0.5268817204301075,0.04734411085450346
0.5252525252525253,0.2708860759493671
0.2694610778443114,0.2020665901262916
0.3359621451104101,0.420995670995671
0.38341158059467917,0.44607843137254904
0.07204116638078903,0.1414141414141414
0.6574585635359116,0.14130434782608695
0.23298429319371727,0.37100213219616207
0.2835209825997953,0.2903225806451613
0.06906077348066299,0.37037037037037035
0.3581395348837209,0.3323108384458078
0.292022792022792,0.23499361430395913
0.3649193548387097,0.24369747899159663
0.3139240506329114,0.23916292974588937
0.23961661341853036,0.22365988909426987
0.41695501730103807,0.29518072289156627
0.21052631578947367,0.22677165354330708
0.36285097192224625,0.33875106928999144
0.42911153119092627,0.15476190476190477
0.28910614525139666,0.35467980295566504
0.412532637075718,0.2164090368608799
0.25073746312684364,0.3903133903133903
0.3241296518607443,0.27061310782241016
0.49731663685152055,0.35119047619047616
0.17133956386292834,0.1911532385466035
0.2006269592476489,0.47644683714670255
0.5070242656449553,0.37898089171974525
0.08462455303933254,0.2797558494404883
0.36335403726708076,0.3382352941176471
0.6133540372670807,0.11422413793103449
0.33555767397521447,0.3486725663716814
0.39711934156378603,0.29160063391442154
0.32393084622383983,0.17288135593220338
0.11338289962825279,0.19804741980474197
0.3435374149659864,0.23629489603024575
0.2222222222222222,0.18181818181818182
0.5506756756756757,0.13311148086522462
0.055865921787709494,0.5143603133159269
0.36658354114713215,0.11972789115646258
0.11988304093567251,0.8533916849015317
0.6453744493392071,0.19571865443425077
0.3441780821917808,0.244
0.21943887775551102,0.26422764227642276
0.5900216919739696,0.18650306748466258
0.24287484510532836,0.3959537572254335
0.58,0.421195652173913
0.22123893805309736,0.38145695364238413
0.18203592814371258,0.2966183574879227
0.08392434988179669,0.29389312977099236
0.4717800289435601,0.18666666666666668
0.3917963224893918,0.10143329658213891
0.12539184952978055,0.273015873015873
0.3323308270676692,0.3585291113381001
0.2130952380952381,0.09090909090909091
0.2641242937853107,0.49611197511664074
0.27578947368421053,0.3054945054945055
0.2693682955899881,0.32857142857142857
0.23995127892813642,0.27983104540654696
0.21806853582554517,0.40550688360450565
0.5590062111801242,0.7416481069042317
0.5150501672240803,0.17375886524822695
0.31303520456707895,0.28672150411280845
0.22018348623853212,0.10780669144981413
0.16890881913303438,0.4748427672955975
0.22598870056497175,0.29880478087649404
0.5050100200400801,0.39487179487179486
0.3688888888888889,0.393646408839779
0.5288590604026846,0.2701543739279588
0.2696629213483146,0.4693069306930693
0.5560344827586207,0.1724137931034483
0.1440536013400335,0.23352601156069364
0.2589928057553957,0.1371900826446281
0.42943548387096775,0.6851851851851852
0.6405959031657356,0.46296296296296297
0.34040404040404043,0.4549600912200684
0.6522988505747126,0.38367844092570036
0.18232044198895028,0.2143864598025388
0.3485513608428446,0.1280193236714976
0.36923076923076925,0.2898395721925134
0.2342931937172775,0.28067700987306066
0.20642201834862386,0.30600292825768666
0.3836363636363636,0.2629695885509839
0.2817204301075269,0.3191256830601093
0.24211711711711711,0.3653100775193798
0.1678743961352657,0.21621621621621623
0.22521246458923513,0.3501577287066246
0.3087719298245614,0.28257686676427524
0.42298578199052134,0.37941176470588234
0.31870967741935485,0.24724602203182375
0.17884914463452567,0.2706185567010309
0.21908127208480566,0.28614008941877794
0.346782988004362,0.3620178041543027
0.19832402234636873,0.28360413589364847
0.20843091334894615,0.3795918367346939
0.3452914798206278,0.10543840177580466
0.3694968553459119,0.23960612691466082
0.14553990610328638,0.3073089700996678
0.27848101265822783,0.5344585091420534
0.35096153846153844,0.25304136253041365
0.6805555555555556,0.2276843467011643
0.36191860465116277,0.3609406952965235
0.36685288640595903,0.3384932920536636
0.17410071942446043,0.21618357487922704
0.1301859799713877,0.5471698113207547
0.5718654434250765,0.08737864077669903
0.3972602739726027,0.32673267326732675
0.6020761245674741,0.21148036253776434
0.43243243243243246,0.49019607843137253
0.20801526717557253,0.2684124386252046
0.4943820224719101,0.26492942453854507
0.30861723446893785,0.3595959595959596
0.2727272727272727,0.3294314381270903
0.2628811777076761,0.3855633802816901
0.3344103392568659,0.33559898045879355
0.2759493670886076,0.12809315866084425
0.4699386503067485,0.2693726937269373
0.1967654986522911,0.6085626911314985
0.07588532883642496,0.4126984126984127
0.2663316582914573,0.19611650485436893
0.09913793103448276,0.13893129770992366
0.3632707774798928,0.23148148148148148
0.30648769574944074,0.3868378812199037
0.4761255115961801,0.45115681233933164
0.2853932584269663,0.7415458937198067
0.1348314606741573,0.4954248366013072
0.3166023166023166,0.2621359223300971
0.29133858267716534,0.23022847100175747
0.1132286995515695,0.18654434250764526
0.3486410496719775,0.24242424242424243
0.368942731277533,0.4056047197640118
0.2951167728237792,0.7467532467532467
0.24704336399474375,0.42796005706134094
0.06847360912981455,0.36757425742574257
0.4472049689440994,0.37718277066356226
0.3437110834371108,0.28604651162790695
0.4659400544959128,0.1244309559939302
0.1656441717791411,0.3037135278514589
0.39579158316633267,0.19397116644823068
0.31798245614035087,0.6548463356973995
0.1497695852534562,0.2067620286085826
0.23638344226579522,0.4253048780487805
0.45213849287169044,0.2282958199356913
0.1171875,0.384446878422782
0.16539050535987748,0.1831578947368421
0.2260536398467433,0.37436762225969644
0.09427609427609428,0.2745664739884393
0.25644699140401145,0.4069529652351738
0.745575221238938,0.21908893709327548
0.48776508972267535,0.6628959276018099
0.12769485903814262,0.17355371900826447
0.4774193548387097,0.5389408099688473
0.10880829015544041,0.4663402692778458
0.33995584988962474,0.29652605459057074
0.14634146341463414,0.28413284132841327
0.2094240837696335,0.3870246085011186
0.37116564417177916,0.26221498371335505
0.6398891966759003,0.3293478260869565
0.28377065111758987,0.6828793774319066
0.07407407407407407,0.21568627450980393
0.35400516795865633,0.08333333333333333
0.2529182879377432,0.32063492063492066
0.25854700854700857,0.27404718693284935
0.3240641711229946,0.17174515235457063
0.6067415730337079,0.32454361054766734
0.4657534246575342,0.2928921568627451
0.3410714285714286,0.08173690932311622
0.15845070422535212,0.1529255319148936
0.4683734939759036,0.2906091370558376
0.330945558739255,0.349438202247191
0.3651315789473684,0.2440944881889764
0.2600806451612903,0.3755047106325707
0.35803657362848895,0.1791044776119403
0.19523809523809524,0.3507246376811594
0.11685393258426967,0.2927241962774958
0.06578947368421052,0.33763440860215055
0.24734299516908212,0.4880597014925373
0.17202072538860103,0.2107728337236534
0.47832817337461303,0.2859744990892532
0.18277945619335348,0.42679127725856697
0.09067017082785808,0.20757363253856942
0.36434977578475336,0.10396975425330812
0.3549862763037511,0.6599326599326599
0.12360688956433637,0.38042381432896066
0.25717321997874604,0.1575984990619137
0.10977443609022557,0.18962432915921287
0.4153225806451613,0.21244019138755982
0.08733624454148471,0.11689961880559085
0.39075144508670523,0.4845222072678331
0.3710144927536232,0.3418803418803419
0.06657608695652174,0.248
0.2903663500678426,0.4007707129094412
0.33908754623921084,0.38311688311688313
0.1901931649331352,0.06379821958456973
0.4095744680851064,0.2771672771672772
0.2851485148514851,0.3675675675675676
0.4519685039370079,0.12176165803108809
0.1356382978723404,0.12315270935960591
0.3372093023255814,0.26018099547511314
0.13125,0.3333333333333333
0.2949640287769784,0.28851540616246496
0.6906077348066298,0.31499051233396586
0.5931899641577061,0.41678726483357453
0.5655172413793104,0.4519774011299435
0.3869047619047619,0.28615384615384615
0.3677581863979849,0.29624478442280944
0.3083645443196005,0.4701583434835566
0.42634315424610053,0.45225464190981435
0.277992277992278,0.2493573264781491
0.27447833065810595,0.20911949685534592
0.12609970674486803,0.14175654853620956
0.49793672627235214,0.15639810426540285
0.6747787610619469,0.1859903381642512
0.19653179190751446,0.6019108280254777
0.06765676567656766,0.14384349827387802
0.41798941798941797,0.4635658914728682
0.6172566371681416,0.4049429657794677
0.47030878859857483,0.13112391930835735
0.42473118279569894,0.1724137931034483
0.3486590038314176,0.3853211009174312
0.3079777365491651,0.5077720207253886
0.21721311475409835,0.5654761904761905
0.3821376281112738,0.4186046511627907
0.21715526601520088,0.2111984282907662
0.27261462205700127,0.5663716814159292
0.3469945355191257,0.34299516908212563
0.1262683201803833,0.6596153846153846
