n_bbox_width,n_bbox_height,AnchorBox#,width_mul,height_mul
0.2845744680851064,0.2992125984251969,3,0.16224788614378866,0.08631061827611114
0.6196213425129088,0.22327790973871733,3,0.3532722162630211,0.06440656088137359
0.494949494949495,0.11590296495956873,3,0.2821915467113341,0.03343327325903269
0.3840104849279161,0.2464065708418891,1,0.14164632746457573,0.058935939943198984
0.37645107794361526,0.31180124223602484,1,0.13885796027367137,0.0745771479382693
0.4856175972927242,0.35608856088560886,3,0.2768710389415772,0.10271701129179259
0.08201438848920864,0.24594992636229748,1,0.03025187432298899,0.05882671894502246
0.24225865209471767,0.10599721059972106,5,0.04340782555787214,0.020090896564777697
0.12995896032831739,0.13747454175152748,5,0.02328600374366993,0.026057164929087485
0.2494802494802495,0.2171344165435746,5,0.04470178900086938,0.0411560368310465
0.3551219512195122,0.2266949152542373,1,0.13099048637106983,0.054221272854875636
0.40487804878048783,0.23541666666666666,1,0.14934354902196148,0.05630735609399624
0.1577437858508604,0.3891891891891892,2,0.0314852237397236,0.16192971608845713
0.5102803738317757,0.45914844649021863,4,0.2024558344945822,0.24440171269119856
0.23985890652557318,0.2944606413994169,3,0.13675366176875794,0.08493987268894258
0.09561752988047809,0.13468013468013468,5,0.017132717537384996,0.025527508128558585
0.6076233183856502,0.3371104815864023,3,0.34643163753630374,0.09724261025845145
0.5015974440894568,0.3612217795484728,3,0.28598182242513304,0.10419773529495993
0.21831735889243875,0.13820078226857888,5,0.03911803252068446,0.026194817826052198
0.1994535519125683,0.4515235457063712,2,0.03981037778304048,0.1878651349895131
0.47468354430379744,0.35658914728682173,3,0.27063707495888084,0.10286141003040418
0.2588699080157687,0.06744868035190615,5,0.04638422492723805,0.012784340764382968
0.18077474892395984,0.29073856975381007,5,0.032391160021361665,0.05510709667986844
0.27946127946127947,0.166412213740458,5,0.05007378008646768,0.031542061856710955
0.40796555435952636,0.358683314415437,4,0.16186200957070687,0.1909247804865566
0.3799237611181703,0.14036996735582155,1,0.14013889617888778,0.03357392596165751
0.0975177304964539,0.2692307692307692,5,0.017473194858421977,0.05103047057622433
0.26783479349186484,0.41997593261131166,2,0.05345908463454083,0.17473913824126278
0.18203592814371258,0.2966183574879227,5,0.03261713769891778,0.056221561924005875
0.17802197802197803,0.15428571428571428,5,0.031897919437048936,0.029243583954701613
0.33045148895292986,0.20132013201320131,1,0.1218905255260665,0.04815208932597943
0.17391304347826086,0.570873786407767,5,0.031161681897707492,0.10820441528007177
0.12105263157894737,0.39081632653061227,2,0.02416177074099746,0.16260671816110586
0.20801526717557253,0.2684124386252046,2,0.04151927248971602,0.11167820481277935
0.5884353741496599,0.4361413043478261,3,0.3354917826270317,0.12580895935577172
0.5231788079470199,0.25,1,0.19298003482092604,0.05979542240070397
0.33079847908745247,0.45137614678899085,2,0.06602646228280509,0.18780380680901335
0.23939679547596607,0.18169209431345354,5,0.042895039030727417,0.03443823712752527
0.6308243727598566,0.31098430813124106,3,0.35965953550568974,0.08970627590631478
0.49028400597907323,0.5454545454545454,4,0.19452219340609672,0.29034188424969454
0.34324324324324323,0.14325452016689846,1,0.1266088993418029,0.034263858176759435
0.36363636363636365,0.506578947368421,4,0.14427422105175022,0.2696486578503194
0.17545541706615533,0.1911532385466035,5,0.0314380438896095,0.03623151894218049
0.2055888223552894,0.27794263105835804,2,0.04103496080893173,0.11564342634985221
0.18900343642611683,0.746,2,0.03772456361025302,0.3103877794078884
0.3137931034482759,0.321025641025641,1,0.1157459039054712,0.07678345522633986
0.42397137745974955,0.5676767676767677,4,0.1682123856359181,0.3021706276820895
0.5104529616724739,0.35194585448392557,3,0.29103072585705997,0.101522009634952
0.30638297872340425,0.19597989949748743,5,0.05489760130064213,0.03714637269511232
0.17597765363128492,0.38430311231393777,5,0.03153161806548754,0.07284148361392624
0.2775330396475771,0.163575042158516,5,0.04972827871120942,0.031004299396106418
0.22901849217638692,0.3427041499330656,2,0.045711458158643845,0.1425887132595071
0.2870748299319728,0.3900134952766532,2,0.057299342739224386,0.1622726846354281
0.31810490693739424,0.19874476987447698,5,0.05699793254047682,0.03767043105895818
0.12769485903814262,0.17355371900826447,5,0.022880322819585394,0.03289567524748345
0.3490650044523598,0.27837837837837837,1,0.1287563175166006,0.06658301088943253
0.40048543689320387,0.2679355783308931,1,0.14772328768475398,0.06408528432989063
0.1362862010221465,0.22093023255813954,5,0.024419716648970094,0.041875502432981423
0.36044880785413747,0.7417582417582418,1,0.13295535376099699,0.17741498954055024
0.47619047619047616,0.33290978398983484,3,0.2714962402762106,0.09603088050957408
0.23563218390804597,0.12890625,5,0.04222049716887667,0.024433115934375263
0.4872159090909091,0.6695652173913044,4,0.19330491336230599,0.3564051825499874
0.306841046277666,0.4262295081967213,2,0.06124462489899409,0.17734105974168457
0.24031007751937986,0.2874493927125506,3,0.13701089334869235,0.08291741370079844
0.2806451612903226,0.4380664652567976,2,0.05601599864637981,0.1822660554746921
0.500763358778626,0.583984375,4,0.19867991967737209,0.3108510603181137
0.32751091703056767,0.10986547085201794,1,0.12080586448217276,0.02627780894739457
0.5094086021505376,0.23404255319148937,1,0.18790074882208344,0.05597869331129734
0.2857142857142857,0.3799682034976153,2,0.05702778187316171,0.1580931460177339
0.2645051194539249,0.4631578947368421,2,0.05279449089793554,0.19270583171930422
0.38421955403087477,0.38028169014084506,4,0.1524406863943021,0.20242145451211097
0.32510288065843623,0.4025974025974026,2,0.06488963657584039,0.16750846352224055
0.25858369098712447,0.08681672025723473,5,0.046332940654236224,0.01645539290055557
0.5544412607449857,0.29545454545454547,3,0.31611030726715816,0.0852265734293418
0.2732049036777583,0.38762214983713356,2,0.054530943787646745,0.16127771895075024
0.37559129612109743,0.49065420560747663,4,0.14901738962464361,0.2611720220470383
0.3764404609475032,0.23924449108079748,1,0.13885404408240315,0.05722290160487096
0.16595744680851063,0.2891566265060241,3,0.09461932799413468,0.08340988094660327
0.23684210526315788,0.1078838174273859,5,0.042437290479114806,0.020448487320407615
0.11703511053315994,0.24473975636766335,1,0.04316963791898709,0.058537268440999234
0.06578947368421052,0.33763440860215055,2,0.013131397141846446,0.14047934897817316
0.22536687631027252,0.325,2,0.044982605722803125,0.13522255805303451
0.4400871459694989,0.1956521739130435,5,0.07885466998733606,0.03708425501502016
0.5244648318042814,0.10299625468164794,3,0.29901948298311093,0.029710214304092073
0.4473007712082262,0.2972972972972973,3,0.2550250030769341,0.08575813209937928
0.34300791556728233,0.36970837253057387,1,0.12652209624043212,0.08842747320216994
0.18906605922551253,0.2544757033248082,5,0.03387679427262164,0.048233769594699424
0.1736842105263158,0.2867383512544803,5,0.031120679684684197,0.054348888273705376
0.1561771561771562,0.2476489028213166,5,0.027983771447766464,0.04693980589501333
0.17712177121771217,0.18580645161290324,5,0.031736620678108,0.035218079601361085
0.350109409190372,0.23640167364016737,1,0.12914155724658818,0.056542951726188694
0.3525252525252525,0.3127413127413127,1,0.130032666603094,0.07480199559006982
0.228310502283105,0.6235294117647059,2,0.045570145332435155,0.25943151409269966
0.43272727272727274,0.19791666666666666,5,0.07753593032184128,0.03751347092954586
0.4795180722891566,0.14123006833712984,1,0.17687531085356129,0.03377964636759587
0.7061503416856492,0.22146341463414634,1,0.2604710195775078,0.05296999369740411
0.17813765182186234,0.20446735395189003,5,0.031918645830445326,0.038755099647235655
0.12552301255230125,0.31432192648922685,5,0.022491172080981347,0.05957712733577665
0.1311881188118812,0.30214917825537296,5,0.023506243956253364,0.05726988335933863
0.20382165605095542,0.328125,2,0.04068223929805167,0.1365227749573906
0.4637223974763407,0.3704188481675393,3,0.2643876636380638,0.10685071409002861
0.6731793960923623,0.4368131868131868,2,0.1343647471665169,0.1817446046528528
0.21960072595281308,0.13186813186813187,5,0.039347985808221395,0.02499451620059967
0.41092896174863386,0.5916795069337443,4,0.1630377536256937,0.3149471286776348
0.21806853582554517,0.40550688360450565,2,0.04352587713060629,0.16871900956650884
0.4378698224852071,0.23120567375886525,1,0.16151291357119524,0.05530016369540282
0.23915737298636927,0.2171945701357466,5,0.042852139387832576,0.04116743844804652
0.2055800293685756,0.46035805626598464,2,0.04103320575308258,0.1915409045803361
0.4019471488178025,0.1871345029239766,5,0.07202075784911742,0.03546980076810245
0.1998069498069498,0.32053941908713696,2,0.03988091502616376,0.13336664678706564
0.17627118644067796,0.17883755588673622,5,0.03158421317767641,0.033897182924807305
0.3298791018998273,0.3612167300380228,1,0.12167939450974678,0.08639642780329851
0.12554112554112554,0.3047752808988764,5,0.022494417560358113,0.057767639444433715
0.2328767123287671,0.13898916967509026,5,0.04172677267809462,0.026344250153068877
0.6453744493392071,0.19571865443425077,5,0.11563798144749493,0.03709685584920808
0.28222996515679444,0.057971014492753624,5,0.05056987227824831,0.010987927411857825
0.5854037267080745,0.3609022556390977,3,0.3337633127743415,0.10410556569275296
0.45498783454987834,0.7181008902077152,4,0.18051829239869235,0.3822404034978669
0.13135593220338984,0.42265193370165743,2,0.026218281073042568,0.1758525404344605
0.19661016949152543,0.36674528301886794,2,0.03924284650932823,0.15259149330367827
0.1042296072507553,0.25609756097560976,1,0.0384461926421513,0.06125384733730651
0.11363636363636363,0.3536754507628294,2,0.022681504154098406,0.1471535359160303
0.25380710659898476,0.178743961352657,5,0.04547707383548682,0.033879442853228296
0.5811965811965812,0.31409395973154364,3,0.3313646419781443,0.09060328343092444
0.29850746268656714,0.22141372141372143,1,0.11010763369718432,0.05295810798898107
0.2626168224299065,0.29545454545454547,3,0.14972890783831017,0.0852265734293418
0.39747634069400634,0.30973451327433627,4,0.1577003709603516,0.1648696540355935
0.14553990610328638,0.3073089700996678,5,0.026077792480123756,0.05824787932407191
0.341541755888651,0.3465458663646659,1,0.12598128774143044,0.08288742584197242
0.28978840846366144,0.6731898238747553,4,0.11497474147753324,0.35833453685611355
0.3493975903614458,0.2546419098143236,1,0.12887899534555974,0.06090568223307778
0.7533512064343163,0.23699421965317918,1,0.27788155758939537,0.05668467788274827
0.39946380697050937,0.205,4,0.15848890636985163,0.10912015816384352
0.17489421720733428,0.34177215189873417,5,0.03133748828359019,0.06478009103889598
0.3095667870036101,0.10986964618249534,1,0.11418698240049609,0.026278807609992804
0.3019867549668874,0.15993537964458804,5,0.054109887374694736,0.030314431401615834
0.1553398058252427,0.4577702702702703,2,0.031005395969874325,0.1904642059894613
0.4306864064602961,0.41910631741140214,2,0.08596381655173771,0.1743773179586364
0.37361282367447596,0.5035561877667141,4,0.1482324225540948,0.26803966269993135
0.4012158054711246,0.05787348586810229,4,0.1591840189719919,0.03080567771424529
0.5833333333333334,0.38003220611916266,3,0.332582894338358,0.10962377536111549
0.16985138004246284,0.3055555555555556,5,0.030433914379926635,0.057915534066667294
0.21748878923766815,0.356234096692112,2,0.043410161313763226,0.14821811021667514
0.3325740318906606,0.26391096979332274,1,0.12267344793005207,0.06312267165988464
0.2905405405405405,0.4363103953147877,2,0.05799108899939755,0.1815354084910656
0.38981173864894797,0.31275720164609055,4,0.15465940861361488,0.16647861127074393
0.293569431500466,0.4840686274509804,4,0.11647487789942092,0.2576665619005153
0.26049700085689803,0.3544165757906216,2,0.05199448150218,0.14746189536863086
0.40380549682875266,0.37300843486410495,4,0.16021148965630405,0.19854994833570175
0.35194805194805195,0.1821705426356589,1,0.12981976006751791,0.043571858183458705
0.3785557986870897,0.19076305220883535,5,0.0678295034305132,0.03615756234173095
0.3637469586374696,0.09345794392523364,1,0.13417191154839986,0.022353428934842604
0.30392156862745096,0.5878378378378378,4,0.12058213083001673,0.31290223336369105
0.47854356306892065,0.26902173913043476,3,0.27283783418134666,0.07760178801384048
0.22566371681415928,0.37721518987341773,2,0.04504185426707683,0.1569477012650605
0.39245283018867927,0.5136363636363637,4,0.1557072725313229,0.27340527433512907
0.2909090909090909,0.07889908256880734,5,0.05212499517434707,0.014954670014212005
0.23885034687809711,0.24750830564784054,1,0.08810247578337142,0.05919945473558068
0.5877742946708464,0.34655172413793106,3,0.33511487338168633,0.09996602326380623
0.4633699633699634,0.4669260700389105,4,0.18384393644094363,0.24854169079740387
0.580542264752791,0.340153452685422,3,0.3309915886238204,0.09812038318089873
0.0723055934515689,0.40476190476190477,2,0.014431996640479531,0.16840904665945688
0.4287396937573616,0.5940054495912807,4,0.17010423471472552,0.3161852127296855
0.3779795686719637,0.10382513661202186,1,0.13942176023938024,0.02483307159810657
0.30327056491575816,0.28205128205128205,3,0.1729073181382487,0.08136027917120597
0.33004926108374383,0.38375973303670746,2,0.06587692043968679,0.15967068547376367
0.3152639087018545,0.18429003021148035,5,0.05648888341157175,0.03493065443845135
0.4735202492211838,0.2731006160164271,3,0.26997383145223186,0.07877837746146078
0.15175718849840256,0.05497076023391813,5,0.027191803093646515,0.010419253975630096
0.5286259541984732,0.28989037758830694,3,0.3013919140623506,0.08362153817596434
0.3790186125211506,0.27413587604290823,1,0.13980502254884453,0.06556828201269088
0.2198443579766537,0.5819672131147541,2,0.0438803263245826,0.24213875464730011
0.44976076555023925,0.45691056910569106,4,0.17844443130084897,0.24321050520753545
0.3095703125,0.4141048824593128,2,0.06178937889479777,0.17229637387199834
0.4263322884012539,0.3838582677165354,4,0.16914908675032786,0.2043252433450114
0.332378223495702,0.26506024096385544,1,0.12260122193331184,0.06339755628026446
0.2965174129353234,0.44461778471138846,2,0.05918405621264444,0.18499185909091484
0.13054187192118227,0.2215568862275449,5,0.023390449651050145,0.04199427946477999
0.09210526315789473,0.36213991769547327,2,0.018383955998585024,0.15067534167353006
0.1356382978723404,0.12315270935960591,5,0.02430362557580511,0.023342579785042797
0.18898623279098872,0.3013698630136986,5,0.0338624909983536,0.057122170586301986
0.5198863636363636,0.2175226586102719,1,0.19176558192630355,0.05202743701330134
0.2839632277834525,0.47619047619047616,2,0.05667827554911782,0.19812829018759634
0.33655172413793105,0.13933547695605572,1,0.12414066177114273,0.03332649479996362
0.5518590998043053,0.05269320843091335,3,0.3146381085940742,0.015199839253296413
0.36434977578475336,0.10396975425330812,1,0.1343942670266922,0.02486766148989579
0.7002518891687658,0.3574338085539715,3,0.39924308582683066,0.10310506031981473
0.28255093002657217,0.1985494106980961,5,0.050627382657989335,0.037633402339207526
0.23015873015873015,0.34210526315789475,2,0.04593904650893582,0.1423395347926679
0.14397496087636932,0.11663066954643629,5,0.025797386109369738,0.02210638095927768
0.3485064011379801,0.35988200589970504,1,0.12855027077804274,0.08607718622874201
0.26621160409556316,0.35352112676056335,2,0.0531351005166319,0.14708932641955214
0.3101361573373676,0.20950323974082075,1,0.11439700066798991,0.05010933885847331
0.28685897435897434,0.1783132530120482,5,0.05139929662374268,0.03379780564153377
0.1522956326987682,0.47596153846153844,2,0.030397787426231775,0.19803303620192922
0.3162518301610542,0.261101243339254,1,0.11665283124931564,0.06245063653927875
0.3904761904761905,0.34973637961335674,4,0.1549230326055699,0.18616238565394883
0.3719862227324914,0.40289256198347106,1,0.1372110512226451,0.09636452370361384
0.17004680187207488,0.15544871794871795,5,0.03046892999904551,0.02946402170174857
0.36754507628294036,0.4038231780167264,1,0.135572887398995,0.09658711001881931
0.5628654970760234,0.20304568527918782,3,0.32091331909841564,0.058570390174010764
0.35384615384615387,0.30144927536231886,1,0.13051989502104697,0.07210114701070393
0.06538461538461539,0.21649484536082475,5,0.011715593867311183,0.041034811391190695
0.3298835705045278,0.2084507042253521,1,0.12168104280183663,0.04985759163551655
0.11175337186897881,0.4577205882352941,2,0.022305664200870573,0.19044353481451126
0.36257928118393234,0.18538565629228687,1,0.13374120137394255,0.04434085450011607
0.43133462282398455,0.2603092783505155,1,0.15910233608023513,0.062261213015165996
0.507177033492823,0.4043795620437956,2,0.10123113432987078,0.16824996555054714
0.30084033613445377,0.11951588502269289,1,0.11096813873364131,0.028586011314103564
0.10625,0.23556797020484171,1,0.039191435869091545,0.05634354512989983
0.6113744075829384,0.3130081300813008,3,0.34857029142571305,0.09029006590950907
0.3821656050955414,0.186219739292365,5,0.06847630735483494,0.035296414870493016
0.4165745856353591,0.46774193548387094,4,0.1652776780943669,0.2489759706334746
0.1801909307875895,0.2358604091456077,5,0.03228655167981447,0.04470539419914719
0.3531669865642994,0.20040899795501022,1,0.130269376988377,0.047934162742486616
0.5933734939759037,0.5373665480427047,4,0.2354233712493545,0.2860366961677003
0.20761904761904762,0.5488,2,0.041440188161164175,0.22833889187540102
0.2775061124694376,0.06386292834890965,5,0.04972345390829181,0.012104691062362066
0.4681647940074906,0.4268727705112961,2,0.09344439913673501,0.1776087015129951
0.27472527472527475,0.2971548998946259,3,0.15663244631319845,0.08571705626256569
0.4391785150078989,0.27329974811083124,3,0.2503941628329412,0.07883581894045297
0.29213483146067415,0.15422885572139303,5,0.05234462296300303,0.029232806883039662
0.37037037037037035,0.6363636363636364,1,0.13661502699465464,0.15220652974724647
0.4337957124842371,0.13565891472868216,1,0.16001013502223863,0.032447128434490526
0.3878116343490305,0.27363737486095663,1,0.14304842161767162,0.0654490496577227
0.2549019607843137,0.2978723404255319,3,0.14533034038314804,0.08592400856378812
0.2806652806652807,0.5778120184899846,4,0.11135510304669911,0.30756555534925273
0.45195729537366547,0.40567200986436497,2,0.09020942719793729,0.16878771355192393
0.24211711711711711,0.6160714285714286,2,0.04832590749949796,0.25632847543020276
0.4357142857142857,0.1737704918032787,5,0.0780711423258636,0.03293676274193776
0.2839160839160839,0.1141552511415525,5,0.05087199048265604,0.02163718582814469
0.2605633802816901,0.40146750524109015,2,0.05200773065193268,0.16703834779652382
0.326417704011065,0.13978494623655913,1,0.12040262130151305,0.03343399962189899
0.33883058470764615,0.34573304157549234,1,0.12498124358641417,0.08269301303554685
0.38118214716525933,0.248868778280543,1,0.14060306517712826,0.05952485487852884
0.12551440329218108,0.26461538461538464,5,0.022489629476586222,0.05015566250920334
0.5267175572519084,0.21631205673758866,3,0.300303856610862,0.062397196695131864
0.21957040572792363,0.4220314735336195,2,0.043825646212787756,0.17559438593879248
0.26858877086494687,0.3927427961579509,2,0.0536095764346338,0.16340826324116803
0.2877030162412993,0.36314363143631434,2,0.057424726990608306,0.1510929562568824
0.13501483679525222,0.17438692098092642,5,0.02419191402518612,0.033053601805697656
0.3191881918819188,0.37344913151364767,2,0.06370908104095833,0.1553807595875678
0.4049429657794677,0.22526041666666666,1,0.14936749434339522,0.05387816705896764
0.26597938144329897,0.6767955801104972,2,0.05308874951697425,0.28159393729701193
0.4861111111111111,0.4529058116232465,4,0.19286658022543,0.2410787990129394
0.6257545271629779,0.36933333333333335,3,0.35676900306718945,0.10653758738018645
0.4561891515994437,0.30357142857142855,3,0.2600926429794908,0.08756796280926876
0.5671191553544495,0.3997194950911641,3,0.32333850878144177,0.11530275442916671
0.5397815912636506,0.3854692230070636,3,0.30775221245662193,0.11119213274861267
0.49232914923291493,0.425531914893617,2,0.09826753766288883,0.17705081250806481
0.19235511713933415,0.4100346020761246,2,0.03839354981842946,0.1706028547168974
0.3028322440087146,0.366751269035533,2,0.060444479044211706,0.15259398390209672
0.1552901023890785,0.47980997624703087,2,0.03099547530136861,0.19963425343842842
0.2621544327931363,0.24720357941834453,1,0.09669843426456727,0.05912656980114353
0.37142857142857144,0.3777267508610792,1,0.13700535564321079,0.09034532247913482
0.09640287769784173,0.33273056057866185,2,0.01924174798454161,0.1384390078272825
0.06656346749226007,0.2655367231638418,1,0.024552638752444896,0.06351152209792287
0.37438423645320196,0.531700288184438,4,0.14853848374293496,0.2830205831338881
0.3944374209860936,0.16219839142091153,4,0.1564946670826823,0.08633714207693106
0.32092198581560283,0.36376210235131395,1,0.11837546753951723,0.08700523425385971
0.22596754057428214,0.538109756097561,4,0.08965354997316938,0.28643230095060057
0.6050632911392405,0.3570536828963795,3,0.3449720582142535,0.10299540958751917
0.39499455930359084,0.4312210200927357,4,0.15671571399881357,0.22953612641996718
0.35805626598465473,0.3204272363150868,1,0.13207283939636688,0.07664032777660322
0.3324372759856631,0.41097424412094063,2,0.06635356161496458,0.17099381102752576
0.47810858143607704,0.2484472049689441,1,0.1763554052500174,0.05942402226156916
0.37084398976982097,0.1724137931034483,1,0.1367897265176657,0.04123822234531309
0.6224066390041494,0.13777777777777778,3,0.3548602310664164,0.039743263643631524
0.2693208430913349,0.13662790697674418,5,0.04825682003479878,0.025896692294080616
0.2025586353944563,0.2807244501940492,2,0.040430143865301214,0.11680085619468003
0.2366412213740458,0.2403755868544601,1,0.08728761648437094,0.05749343900311818
0.3344103392568659,0.33559898045879355,1,0.12335078931714455,0.08026913117511664
0.41863905325443784,0.17280453257790368,1,0.15441944101570354,0.041331680073007845
0.2800982800982801,0.28211920529801326,3,0.1596958229044836,0.08137987225469093
0.441726618705036,0.08935611038107753,1,0.1629355336343442,0.021372345457281842
0.23434343434343435,0.4428794992175274,2,0.046774301900007385,0.184268611672126
0.17905405405405406,0.12476722532588454,5,0.03208284648083229,0.02364859796323032
0.14241001564945227,0.2597968069666183,5,0.02551697973861572,0.04924234087948331
0.5267175572519084,0.17857142857142858,5,0.09437707857187365,0.03384674068831205
0.22568807339449543,0.13076923076923078,5,0.040438714719547936,0.024786228565594676
0.38727272727272727,0.22535211267605634,1,0.14284964004477432,0.0539000990654233
0.165625,0.06948228882833787,5,0.02967663299476987,0.01316979446945766
0.2729007633587786,0.3344947735191638,2,0.05447023822045312,0.1391730428634823
0.3572241183162685,0.2561881188118812,1,0.13176589293068056,0.061275507113592684
0.5206896551724138,0.14327485380116958,3,0.29686709583305654,0.041328945639599844
0.10787671232876712,0.13286713286713286,5,0.01932931381411736,0.02518386859605876
0.5268595041322314,0.33016421780466726,3,0.3003847865039479,0.09523889676220844
0.08891595615103533,0.6039426523297491,2,0.01774737913348699,0.2512820626626558
0.07094133697135062,0.32526881720430106,2,0.01415969481707426,0.13533440466846297
0.136,0.5560821484992101,4,0.05395855867335459,0.29599888778694505
0.10880829015544041,0.4663402692778458,2,0.021717834029416506,0.19402992041505
0.2385204081632653,0.5389830508474577,4,0.09463395175492673,0.28689715002978294
0.4444444444444444,0.44301765650080255,4,0.17633515906325029,0.2358153987645994
0.07715582450832073,0.3487261146496815,2,0.015400089356065606,0.14509426856254068
0.31756756756756754,0.2573099415204678,1,0.11713815490284914,0.06154382656446724
0.4706896551724138,0.27492877492877493,3,0.2683599906040544,0.0793057266668826
0.4742647058823529,0.2568527918781726,1,0.17493755111116988,0.06143448474062175
0.4261275272161742,0.12598425196850394,1,0.15718164381126828,0.030133126249173654
